ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,122,1771513157535,2.55823,2.58634,8.94587,9.83428,-26.57316,6.75201
Daniyal,123,1771513157553,3.52074,2.37099,10.52603,16.73125,-28.95353,2.11334
Daniyal,124,1771513157570,2.42901,2.56241,11.22742,12.15362,-33.95841,4.92096
Daniyal,125,1771513157588,1.42104,3.15853,10.81825,11.17705,-30.2963,4.49371
Daniyal,126,1771513157604,1.90708,3.31885,10.90439,10.07842,-18.88274,6.69097
Daniyal,127,1771513157622,1.39472,3.92961,9.47019,4.28009,-5.70678,11.87896
Daniyal,128,1771513157636,1.39472,3.92961,9.47019,-0.11444,2.41089,17.36449
Daniyal,129,1771513157652,1.47607,4.29093,9.6999,1.89972,9.91821,16.44896
Daniyal,130,1771513157668,2.40987,3.23988,10.52363,-1.76239,10.58959,17.42552
Daniyal,131,1771513157686,1.81615,2.56002,9.78635,-4.19616,14.19066,17.54759
Daniyal,132,1771513157704,1.5335,2.49302,9.88924,-3.71551,14.73998,17.66966
Daniyal,133,1771513157720,1.57448,2.49781,9.22613,-3.22723,14.67894,18.58519
Daniyal,134,1771513157734,1.57448,2.49781,9.22613,-1.21307,12.29858,20.35521
Daniyal,135,1771513157753,1.64865,2.51456,8.53879,-1.02997,8.81957,20.41624
Daniyal,136,1771513157772,2.11077,2.63181,7.66989,-4.50134,6.2561,19.74486
Daniyal,137,1771513157796,2.02433,2.74427,7.74886,-5.41687,3.63159,20.47728
Daniyal,138,1771513157802,1.65105,3.02453,8.62014,-7.61413,1.7395,19.86693
Daniyal,139,1771513157815,1.65105,3.02453,8.62014,-7.43102,2.22778,19.25658
Daniyal,140,1771513157835,1.56251,3.501,8.60339,-6.27136,7.17163,18.15795
Daniyal,141,1771513157853,1.07647,3.46989,8.38325,-3.3493,12.78686,19.43968
Daniyal,142,1771513157871,0.44895,3.04846,8.15803,-2.1286,16.50237,25.23802
Daniyal,143,1771513157884,0.35803,2.98146,8.37368,-2.18963,17.90618,30.73118
Daniyal,144,1771513157901,0.65264,3.15613,8.85015,-3.3493,16.50237,37.62815
Daniyal,145,1771513157920,0.9015,3.12981,8.74726,-6.02722,18.02825,43.48752
Daniyal,146,1771513157938,0.9015,3.12981,8.74726,-7.30895,20.53069,43.30441
Daniyal,147,1771513157953,1.30857,3.25902,9.07986,-7.55309,23.21623,39.76437
Daniyal,148,1771513157971,1.33729,3.47946,9.38166,-8.34655,21.01897,33.96604
Daniyal,149,1771513157984,1.22722,3.52253,8.93869,-10.72692,20.22551,29.44944
Daniyal,150,1771513158003,1.51196,3.37388,8.5675,-13.83971,19.8593,25.23802
Daniyal,151,1771513158020,1.95254,3.22552,8.74248,-17.74596,20.46965,18.70726
Daniyal,152,1771513158037,1.95254,3.22552,8.74248,-17.92906,16.50237,14.49584
Daniyal,153,1771513158053,1.74197,3.34038,9.40319,-16.15905,10.65063,11.63482
Daniyal,154,1771513158070,1.45693,3.67807,9.79831,-12.19176,2.89917,10.16998
Daniyal,155,1771513158087,1.16501,3.9009,9.86531,-7.24792,-7.59887,10.29205
Daniyal,156,1771513158103,1.07169,3.75703,9.53001,-5.84411,-12.11547,9.80377
Daniyal,157,1771513158119,1.07169,3.75703,9.53001,-6.94274,-13.15307,8.03375
Daniyal,158,1771513158135,1.31097,3.38854,9.30509,-7.61413,-14.37377,6.75201
Daniyal,159,1771513158153,1.25354,3.0676,9.81267,-5.4779,-14.85442,6.14166
Daniyal,160,1771513158170,1.33011,2.82562,10.26521,-1.82342,-15.03753,5.47027
Daniyal,161,1771513158189,1.13629,2.89771,10.58824,3.85284,-16.80754,6.93511
Daniyal,162,1771513158203,1.1339,3.17767,10.45663,8.06426,-18.51653,9.37652
Daniyal,163,1771513158220,1.1339,3.17767,10.45663,10.87188,-20.10344,10.78033
Daniyal,164,1771513158237,1.84487,3.0676,9.87009,16.97539,-19.8593,9.25445
Daniyal,165,1771513158255,2.22562,2.93839,9.88684,19.47783,-23.52141,6.81304
Daniyal,166,1771513158278,2.57258,2.95753,9.64487,20.6375,-34.20255,-0.26703
Daniyal,167,1771513158286,2.80977,3.0676,9.41037,21.30888,-38.96329,-5.14984
Daniyal,168,1771513158302,3.14267,3.23749,8.70898,20.02715,-46.21884,-13.51165
Daniyal,169,1771513158318,3.14267,3.23749,8.70898,20.21025,-53.54305,-20.40099
Daniyal,170,1771513158338,3.07538,3.33081,8.27558,17.95195,-53.72615,-30.47178
Daniyal,171,1771513158354,2.77627,3.28295,7.02563,11.6043,-55.67928,-34.13388
Daniyal,172,1771513158371,1.57208,3.31406,6.09183,3.18146,-41.34366,-35.47666
Daniyal,173,1771513158387,0.4681,3.07717,6.16152,-10.66589,-30.90665,-29.12901
Daniyal,174,1771513158403,0.91585,2.34227,8.39283,-19.57701,-25.53556,-26.38243
Daniyal,175,1771513158422,0.91585,2.34227,8.39283,-19.69908,-21.87346,-20.52306
Daniyal,176,1771513158435,1.00199,2.35185,11.14128,-12.06969,-10.28442,-12.84026
Daniyal,177,1771513158453,0.64307,3.01735,11.41915,-8.16345,3.20434,-0.3891
Daniyal,178,1771513158470,0.63589,3.01735,10.00888,-4.4403,11.01684,8.6441
Daniyal,179,1771513158489,1.2009,2.54566,9.50848,0.3128,15.89965,16.99828
Daniyal,180,1771513158503,2.01954,2.60548,9.34816,5.80596,16.92962,25.42112
Daniyal,181,1771513158520,2.01954,2.60548,9.34816,4.89044,18.39445,28.28977
Daniyal,182,1771513158538,2.44337,3.01496,9.14926,3.66974,14.92308,29.08323
Daniyal,183,1771513158554,2.54148,3.47946,9.27637,-0.11444,12.35961,23.89525
Daniyal,184,1771513158571,2.75234,4.0684,8.63929,-3.77655,11.01684,17.18138
Daniyal,185,1771513158586,2.80977,3.89342,8.73051,-4.4403,14.00756,10.96343
Daniyal,186,1771513158598,2.80977,3.89342,8.73051,-6.14929,15.22826,5.53131
Daniyal,187,1771513158618,2.80738,3.32842,8.76641,-4.4403,13.39721,-0.63324
