ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,13365,1771510406726,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13366,1771510406742,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13367,1771510406759,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13368,1771510406775,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13369,1771510406794,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13370,1771510406819,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13371,1771510406831,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13372,1771510406843,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13373,1771510406858,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13374,1771510406876,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13375,1771510406892,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13376,1771510406908,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13377,1771510406925,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13378,1771510406942,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13379,1771510406959,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13380,1771510406978,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13381,1771510406997,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13382,1771510407010,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13383,1771510407027,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13384,1771510407044,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13385,1771510407057,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13386,1771510407075,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13387,1771510407091,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13388,1771510407108,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13389,1771510407124,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13390,1771510407141,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13391,1771510407158,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13392,1771510407174,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13393,1771510407192,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13394,1771510407206,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13395,1771510407224,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13396,1771510407240,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13397,1771510407256,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13398,1771510407273,-0.52433,-5.53779,9.44752,0,0,0
